,power
40851,56.747
40852,61.189
40853,61.87
40854,32.486
40855,29.386
40856,38.771
40857,66.189
40858,79.903
40859,70.304
40860,87.757
40861,80.917
40862,76.609
40863,31.389
40864,41.171
40865,73.245
40866,22.523
40867,19.359
40868,24.304
40869,49.21
40870,32.039
40871,70.088
40872,56.134
40873,50.226
40874,33.882
40875,59.084
40876,60.472
40877,50.252
40878,43.385
40879,36.348
40880,13.948
40881,14.397
40882,12.693
40883,5.235
40884,2.866
40885,2.525
40886,1.976
40887,2.407
40888,0.401
40889,-0.294
40890,-0.47
40891,-0.322
40892,-0.22
40893,-0.244
40894,-0.262
40895,-0.272
40896,-0.256
40897,-0.278
40898,-0.244
40899,-0.234
40900,-0.222
40901,-0.246
40902,-0.271
40903,-0.255
40904,-0.267
40905,-0.244
40906,-0.298
40907,-0.255
40908,-0.223
40909,-0.233
40910,-0.252
40911,-0.277
40912,-0.246
40913,-0.255
40914,-0.257
40915,-0.235
40916,-0.272
40917,-0.261
40918,-0.281
40919,-0.226
40920,-0.301
40921,-0.275
40922,-0.235
40923,-0.25
40924,-0.263
40925,-0.303
40926,-0.271
40927,-0.287
40928,-0.272
40929,-0.255
40930,-0.275
40931,-0.285
40932,-0.267
40933,-0.208
40934,-0.368
40935,0.019
40936,1.272
40937,3.308
40938,6.748
40939,11.624
40940,17.275
40941,23.274
40942,29.245
40943,35.351
40944,41.237
40945,47.208
40946,51.243
40947,48.165
40948,61.614
40949,67.18
40950,71.258
40951,69.717
40952,74.331
40953,73.84
40954,80.099
40955,87.276
40956,83.078
40957,73.468
40958,81.935
40959,82.702
40960,84.338
40961,61.927
40962,61.751
40963,62.366
40964,49.33
40965,26.276
40966,22.104
40967,21.083
40968,33.387
40969,33.963
40970,29.225
40971,61.115
40972,54.946
40973,55.978
40974,42.276
40975,33.057
40976,32.425
40977,32.628
40978,24.155
40979,15.622
40980,16.412
40981,11.558
40982,6.938
40983,3.058
40984,1.586
40985,0.206
40986,-0.409
40987,-0.41
40988,-0.323
40989,-0.262
40990,-0.263
40991,-0.279
40992,-0.239
40993,-0.267
40994,-0.251
40995,-0.271
40996,-0.317
40997,-0.287
40998,-0.29
40999,-0.266
41000,-0.299
41001,-0.305
41002,-0.263
41003,-0.27
41004,-0.247
41005,-0.239
41006,-0.26
41007,-0.217
41008,-0.207
41009,-0.245
41010,-0.246
41011,-0.261
41012,-0.258
41013,-0.247
41014,-0.268
41015,-0.253
41016,-0.251
41017,-0.237
41018,-0.234
41019,-0.245
41020,-0.222
41021,-0.246
41022,-0.252
41023,-0.268
41024,-0.308
41025,-0.274
41026,-0.248
41027,-0.251
41028,-0.237
41029,-0.241
41030,-0.41
41031,0.131
41032,1.61
41033,3.607
41034,6.802
41035,11.51
41036,16.998
41037,22.868
41038,28.917
41039,34.797
41040,40.576
41041,46.559
41042,51.98
41043,57.578
41044,62.555
41045,66.77
41046,70.198
41047,73.363
41048,76.166
41049,78.209
41050,80.863
41051,82.394
41052,82.98
41053,83.883
41054,85.072
41055,85.657
41056,85.907
41057,85.44
41058,84.902
41059,84.646
41060,84.184
41061,82.65
41062,81.255
41063,79.856
41064,20.975
41065,0.001
41066,-0.244
41067,-0.367
41068,-0.36
41069,-0.352
41070,-0.346
41071,-0.336
41072,-0.339
41073,-0.347
41074,-0.334
41075,-0.338
41076,-0.346
41077,-0.337
41078,-0.342
41079,-0.332
41080,-0.333
41081,-0.328
41082,-0.326
41083,-0.33
41084,-0.332
41085,-0.33
41086,-0.332
41087,-0.334
41088,-0.329
41089,-0.337
41090,-0.342
41091,-0.334
41092,-0.336
41093,-0.334
41094,-0.33
41095,-0.328
41096,-0.336
41097,-0.328
41098,-0.341
41099,-0.333
41100,-0.334
41101,-0.331
41102,-0.336
41103,-0.336
41104,-0.335
41105,-0.328
41106,-0.334
41107,-0.324
41108,-0.335
41109,-0.443
41110,0.072
41111,1.255
41112,3.342
41113,6.883
41114,11.762
41115,17.646
41116,23.994
41117,30.196
41118,36.238
41119,42.081
41120,47.669
41121,52.698
41122,57.493
41123,61.694
41124,65.314
41125,69.412
41126,72.59
41127,75.796
41128,78.247
41129,80.316
41130,82.132
41131,83.789
41132,84.742
41133,85.485
41134,86.242
41135,86.391
41136,85.975
41137,85.254
41138,83.528
41139,83.558
41140,81.758
41141,78.263
41142,61.888
41143,64.439
41144,64.924
41145,67.798
41146,61.178
41147,52.441
41148,50.633
41149,51.171
41150,39.457
41151,40.526
41152,34.432
41153,28.086
41154,21.979
41155,17.138
41156,12.709
41157,6.773
41158,4.154
41159,3.464
41160,0.769
41161,-0.282
41162,-0.356
41163,-0.312
41164,-0.315
41165,-0.317
41166,-0.311
41167,-0.316
41168,-0.318
41169,-0.321
41170,-0.324
41171,-0.326
41172,-0.321
41173,-0.321
41174,-0.314
41175,-0.317
41176,-0.326
41177,-0.327
41178,-0.323
41179,-0.318
41180,-0.319
41181,-0.324
41182,-0.322
41183,-0.317
41184,-0.315
41185,-0.315
41186,-0.316
41187,-0.317
41188,-0.317
41189,-0.316
41190,-0.315
41191,-0.32
41192,-0.324
41193,-0.32
41194,-0.326
41195,-0.325
41196,-0.314
41197,-0.322
41198,-0.318
41199,-0.327
41200,-0.321
41201,-0.324
41202,-0.32
41203,-0.32
41204,-0.322
41205,-0.418
41206,0.521
41207,2.483
41208,4.595
41209,8.252
41210,12.335
41211,17.328
41212,23.586
41213,29.915
41214,34.723
41215,37.088
41216,40.9
41217,45.387
41218,46.168
41219,42.525
41220,50.143
41221,62.907
41222,65.375
41223,70.057
41224,32.593
41225,40.312
41226,26.406
41227,28.2
41228,35.047
41229,72.123
41230,85.924
41231,53.238
41232,33.852
41233,58.346
41234,83.4
41235,72.074
41236,62.791
41237,68.869
41238,65.209
41239,77.302
41240,24.878
41241,40.303
41242,40.452
41243,32.581
41244,12.088
41245,32.124
41246,21.069
41247,8.912
41248,8.505
41249,4.857
41250,4.98
41251,4.24
41252,2.304
41253,1.506
41254,0.94
41255,0.214
41256,-0.247
41257,-0.419
41258,-0.425
41259,-0.319
41260,-0.317
41261,-0.317
41262,-0.311
41263,-0.318
41264,-0.322
41265,-0.327
41266,-0.32
41267,-0.314
41268,-0.322
41269,-0.324
41270,-0.315
41271,-0.313
41272,-0.324
41273,-0.319
41274,-0.311
41275,-0.309
41276,-0.313
41277,-0.313
41278,-0.314
41279,-0.309
41280,-0.311
41281,-0.316
41282,-0.312
41283,-0.306
41284,-0.308
41285,-0.313
41286,-0.311
41287,-0.321
41288,-0.313
41289,-0.321
41290,-0.32
41291,-0.323
41292,-0.32
41293,-0.324
41294,-0.315
41295,-0.322
41296,-0.317
41297,-0.321
41298,-0.324
41299,-0.314
41300,-0.321
41301,-0.399
41302,-0.334
41303,0.23
41304,1.648
41305,3.773
41306,7.024
41307,12.944
41308,17.9
41309,23.986
41310,30.105
41311,37.216
41312,42.153
41313,51.938
41314,56.78
41315,62.263
41316,65.529
41317,68.876
41318,70.171
41319,73.218
41320,77.047
41321,79.277
41322,80.647
41323,73.722
41324,74.699
41325,74.915
41326,84.794
41327,75.222
41328,72.262
41329,70.172
41330,59.001
41331,76.691
41332,65.172
41333,82.833
41334,79.698
41335,74.811
41336,67.006
41337,60.838
41338,48.002
41339,56.106
41340,30.132
41341,22.108
41342,31.202
41343,22.288
41344,19.378
41345,18.118
41346,17.677
41347,18.051
41348,20.59
41349,12.534
41350,7.266
41351,5.197
41352,2.2
41353,0.003
41354,-0.45
41355,-0.314
41356,-0.319
41357,-0.319
41358,-0.323
41359,-0.315
41360,-0.318
41361,-0.318
41362,-0.321
41363,-0.326
41364,-0.322
41365,-0.321
41366,-0.326
41367,-0.319
41368,-0.317
41369,-0.319
41370,-0.314
41371,-0.31
41372,-0.306
41373,-0.313
41374,-0.306
41375,-0.309
41376,-0.312
41377,-0.318
41378,-0.315
41379,-0.321
41380,-0.315
41381,-0.313
41382,-0.317
41383,-0.311
41384,-0.31
41385,-0.316
41386,-0.314
41387,-0.313
41388,-0.321
41389,-0.31
41390,-0.323
41391,-0.315
41392,-0.313
41393,-0.323
41394,-0.313
41395,-0.315
41396,-0.313
41397,-0.406
41398,-0.313
41399,0.632
41400,2.367
41401,6.169
41402,9.559
41403,10.529
41404,10.861
41405,16.51
41406,27.797
41407,31.198
41408,39.46
41409,46.774
41410,54.291
41411,57.904
41412,60.694
41413,61.633
41414,60.959
41415,64.631
41416,61.701
41417,61.074
41418,62.667
41419,66.25
41420,66.54
41421,61.95
41422,70.2
41423,83.957
41424,84.356
41425,77.683
41426,76.313
41427,84.205
41428,81.593
41429,79.354
41430,77.608
41431,75.795
41432,74.344
41433,68.797
41434,61.001
41435,55.637
41436,57.645
41437,51.263
41438,39.008
41439,15.346
41440,13.285
41441,7.202
41442,4.658
41443,4.407
41444,4.226
41445,6.795
41446,6.679
41447,3.481
41448,2.06
41449,0.569
41450,-0.394
41451,-0.331
41452,-0.303
41453,-0.319
41454,-0.323
41455,-0.319
41456,-0.316
41457,-0.323
41458,-0.314
41459,-0.316
41460,-0.323
41461,-0.327
41462,-0.318
41463,-0.316
41464,-0.322
41465,-0.323
41466,-0.309
41467,-0.313
41468,-0.314
41469,-0.319
41470,-0.316
41471,-0.32
41472,-0.323
41473,-0.321
41474,-0.318
41475,-0.324
41476,-0.326
41477,-0.325
41478,-0.321
41479,-0.326
41480,-0.325
41481,-0.321
41482,-0.333
41483,-0.324
41484,-0.321
41485,-0.322
41486,-0.322
41487,-0.317
41488,-0.313
41489,-0.319
41490,-0.313
41491,-0.311
41492,-0.324
41493,-0.39
41494,-0.274
41495,0.388
41496,1.96
41497,3.895
41498,7.301
41499,12.526
41500,18.047
41501,23.934
41502,30.332
41503,37.261
41504,43.624
41505,47.727
41506,54.41
41507,59.896
41508,65.152
41509,67.884
41510,70.588
41511,74.097
41512,76.894
41513,78.95
41514,80.722
41515,82.27
41516,83.423
41517,84.35
41518,84.965
41519,85.597
41520,84.894
41521,84.18
41522,83.168
41523,81.798
41524,79.934
41525,77.848
41526,75.795
41527,72.616
41528,69.106
41529,65.987
41530,63.946
41531,57.879
41532,54.034
41533,50.088
41534,44.135
41535,40.175
41536,36.5
41537,32.504
41538,26.902
41539,21.113
41540,15.338
41541,10.353
41542,6.196
41543,3.34
41544,1.636
41545,-0.008
41546,-0.488
41547,-0.352
41548,-0.344
41549,-0.354
41550,-0.342
41551,-0.326
41552,-0.315
41553,-0.32
41554,-0.316
41555,-0.325
41556,-0.325
41557,-0.322
41558,-0.325
41559,-0.331
41560,-0.317
41561,-0.325
41562,-0.321
41563,-0.354
41564,-0.328
41565,-0.327
41566,-0.323
41567,-0.321
41568,-0.315
41569,-0.323
41570,-0.324
41571,-0.319
41572,-0.315
41573,-0.321
41574,-0.311
41575,-0.318
41576,-0.319
41577,-0.317
41578,-0.323
41579,-0.313
41580,-0.308
41581,-0.321
41582,-0.319
41583,-0.308
41584,-0.319
41585,-0.314
41586,-0.309
41587,-0.315
41588,-0.329
41589,-0.402
41590,-0.298
41591,0.327
41592,1.688
41593,3.708
41594,7.062
41595,11.788
41596,17.186
41597,22.884
41598,28.644
41599,34.513
41600,41.306
41601,49.204
41602,54.07
41603,59.023
41604,62.754
41605,66.298
41606,69.579
41607,72.362
41608,74.529
41609,76.876
41610,78.837
41611,80.303
41612,81.527
41613,81.992
41614,82.195
41615,82.153
41616,81.458
41617,80.957
41618,79.807
41619,79.384
41620,78.063
41621,76.077
41622,74.045
41623,71.153
41624,68.673
41625,66.557
41626,61.836
41627,57.754
41628,53.614
41629,49.514
41630,44.473
41631,40.091
41632,38.165
41633,32.175
41634,26.124
41635,20.095
41636,15.149
41637,11.011
41638,6.52
41639,2.799
41640,1.288
41641,-0.27
41642,-0.384
41643,-0.353
41644,-0.344
41645,-0.352
41646,-0.354
41647,-0.319
41648,-0.318
41649,-0.316
41650,-0.321
41651,-0.326
41652,-0.322
41653,-0.329
41654,-0.341
41655,-0.333
41656,-0.331
41657,-0.322
41658,-0.325
41659,-0.314
41660,-0.323
41661,-0.324
41662,-0.315
41663,-0.32
41664,-0.32
41665,-0.317
41666,-0.317
41667,-0.326
41668,-0.322
41669,-0.317
41670,-0.318
41671,-0.31
41672,-0.316
41673,-0.32
41674,-0.318
41675,-0.326
41676,-0.321
41677,-0.317
41678,-0.318
41679,-0.319
41680,-0.325
41681,-0.318
41682,-0.32
41683,-0.323
41684,-0.332
41685,-0.397
41686,-0.313
41687,0.424
41688,1.846
41689,3.879
41690,7.173
41691,11.332
41692,16.797
41693,22.876
41694,28.468
41695,34.495
41696,41.139
41697,48.655
41698,53.746
41699,58.522
41700,62.873
41701,66.676
41702,69.806
41703,72.36
41704,75.061
41705,77.109
41706,78.759
41707,80.667
41708,81.996
41709,82.884
41710,83.126
41711,82.964
41712,82.36
41713,81.945
41714,80.988
41715,79.798
41716,78.483
41717,76.929
41718,74.163
41719,70.687
41720,69.003
41721,64.778
41722,61.349
41723,56.685
41724,52.813
41725,49.596
41726,43.041
41727,41.963
41728,36.753
41729,31.067
41730,25.487
41731,5.468
41732,2.142
41733,2.755
41734,2.814
41735,1.705
41736,0.361
41737,-0.464
41738,-0.362
41739,-0.308
41740,-0.317
41741,-0.325
41742,-0.294
41743,-0.295
41744,-0.303
41745,-0.325
41746,-0.318
41747,-0.325
41748,-0.324
41749,-0.343
41750,-0.328
41751,-0.325
41752,-0.324
41753,-0.331
41754,-0.326
41755,-0.319
41756,-0.317
41757,-0.321
41758,-0.318
41759,-0.322
41760,-0.322
41761,-0.315
41762,-0.324
41763,-0.322
41764,-0.317
41765,-0.322
41766,-0.319
41767,-0.311
41768,-0.315
41769,-0.31
41770,-0.32
41771,-0.323
41772,-0.318
41773,-0.317
41774,-0.311
41775,-0.312
41776,-0.316
41777,-0.317
41778,-0.316
41779,-0.312
41780,-0.356
41781,-0.362
41782,-0.288
41783,0.413
41784,1.68
41785,3.753
41786,7.204
41787,11.886
41788,17.63
41789,24.178
41790,29.833
41791,37.18
41792,43.725
41793,49.488
41794,56.233
41795,60.507
41796,64.175
41797,67.43
41798,70.186
41799,72.169
41800,76.181
41801,77.97
41802,79.789
41803,81.07
41804,82.002
41805,83.049
41806,83.481
41807,83.012
41808,82.612
41809,81.738
41810,80.669
41811,79.696
41812,77.657
41813,75.458
41814,61.532
41815,61.978
41816,69.337
41817,68.222
41818,65.477
41819,60.086
41820,57.569
41821,43.876
41822,23.922
41823,22.563
41824,29.742
41825,19.058
41826,8.32
41827,7.807
41828,6.686
41829,7.323
41830,7.599
41831,3.339
41832,1.058
41833,-0.329
41834,-0.363
41835,-0.332
41836,-0.314
41837,-0.298
41838,-0.321
41839,-0.318
41840,-0.327
41841,-0.325
41842,-0.323
41843,-0.321
41844,-0.32
41845,-0.324
41846,-0.324
41847,-0.324
41848,-0.326
41849,-0.316
41850,-0.315
41851,-0.32
41852,-0.313
41853,-0.305
41854,-0.309
41855,-0.313
41856,-0.316
41857,-0.311
41858,-0.308
41859,-0.302
41860,-0.31
41861,-0.31
41862,-0.307
41863,-0.308
41864,-0.312
41865,-0.318
41866,-0.319
41867,-0.308
41868,-0.316
41869,-0.314
41870,-0.322
41871,-0.32
41872,-0.309
41873,-0.316
41874,-0.315
41875,-0.312
41876,-0.331
41877,-0.414
41878,-0.326
41879,-0.22
41880,0.096
41881,0.419
41882,1.268
41883,1.349
41884,1.955
41885,5.541
41886,21.287
41887,31.278
41888,16.45
41889,18.588
41890,37.411
41891,25.375
41892,34.035
41893,29.285
41894,17.841
41895,38.216
41896,59.41
41897,71.85
41898,56.724
41899,48.659
41900,47.704
41901,82.754
41902,84.36
41903,84.739
41904,80.535
41905,83.014
41906,56.315
41907,71.568
41908,50.653
41909,39.151
41910,38.727
41911,27.061
41912,54.207
41913,59.775
41914,50.937
41915,44.552
41916,44.646
41917,24.305
41918,36.229
41919,42.388
41920,37.564
41921,21.047
41922,15.552
41923,9.888
41924,6.716
41925,5.643
41926,4.24
41927,1.945
41928,0.738
41929,-0.296
41930,-0.397
41931,-0.328
41932,-0.316
41933,-0.298
41934,-0.323
41935,-0.321
41936,-0.327
41937,-0.327
41938,-0.334
41939,-0.328
41940,-0.324
41941,-0.325
41942,-0.347
41943,-0.328
41944,-0.326
41945,-0.321
41946,-0.318
41947,-0.319
41948,-0.315
41949,-0.322
41950,-0.318
41951,-0.321
41952,-0.323
41953,-0.321
41954,-0.319
41955,-0.321
41956,-0.324
41957,-0.327
41958,-0.32
41959,-0.323
41960,-0.326
41961,-0.323
41962,-0.316
41963,-0.33
41964,-0.323
41965,-0.327
41966,-0.317
41967,-0.32
41968,-0.328
41969,-0.324
41970,-0.319
41971,-0.322
41972,-0.361
41973,-0.422
41974,-0.327
41975,-0.052
41976,1.108
41977,2.352
41978,6.355
41979,15.239
41980,14.801
41981,16.36
41982,24.372
41983,35.143
41984,36.834
41985,27.957
41986,22.888
41987,31.129
41988,46.706
41989,50.618
41990,59.438
41991,53.808
41992,61.276
41993,71.533
41994,71.714
41995,43.718
41996,27.095
41997,25.471
41998,21.943
41999,17.514
42000,17.384
42001,25.271
42002,19.984
42003,23.563
42004,18.923
42005,16.194
42006,15.619
42007,23.709
42008,19.257
42009,29.481
42010,24.121
42011,22.382
42012,52.656
42013,52.945
42014,54.653
42015,45.708
42016,36.311
42017,29.209
42018,10.401
42019,10.064
42020,5.534
42021,5.131
42022,6.34
42023,2.648
42024,1.958
42025,0.141
42026,-0.454
42027,-0.336
42028,-0.27
42029,-0.32
42030,-0.316
42031,-0.3
42032,-0.315
42033,-0.326
42034,-0.322
42035,-0.321
42036,-0.323
42037,-0.327
42038,-0.357
42039,-0.327
42040,-0.325
42041,-0.31
42042,-0.319
42043,-0.304
42044,-0.317
42045,-0.311
42046,-0.314
42047,-0.312
42048,-0.321
42049,-0.32
42050,-0.318
42051,-0.322
42052,-0.312
42053,-0.312
42054,-0.319
42055,-0.32
42056,-0.321
42057,-0.323
42058,-0.322
42059,-0.322
42060,-0.327
42061,-0.33
42062,-0.321
42063,-0.325
42064,-0.324
42065,-0.328
42066,-0.322
42067,-0.323
42068,-0.413
42069,-0.352
42070,0.221
42071,4.026
42072,2.68
42073,4.513
42074,7.783
42075,14.146
42076,20.874
42077,21.207
42078,15.944
42079,17.93
42080,26.804
42081,37.034
42082,59.48
42083,57.971
42084,56.462
42085,46.788
42086,62.239
42087,69.005
42088,65.808
42089,67.096
42090,77.06
42091,78.019
42092,72.776
42093,55.508
42094,58.757
42095,80.705
42096,81.173
42097,79.324
42098,52.547
42099,56.899
42100,42.681
42101,47.197
42102,53.499
42103,33.948
42104,35.216
42105,32.459
42106,26.504
42107,24.195
42108,34.025
42109,34.493
42110,39.003
42111,44.387
42112,38.683
42113,31.231
42114,18.296
42115,11.64
42116,14.974
42117,23.19
42118,23.104
42119,22.332
42120,20.36
42121,26.115
42122,24.691
42123,32.537
42124,42.746
42125,43.074
42126,37.18
42127,25.481
42128,28.492
42129,40.62
42130,16.5
42131,13.436
42132,6.411
42133,3.319
42134,7.171
42135,6.87
42136,5.05
42137,3.264
42138,0.797
42139,-0.49
42140,-0.338
42141,-0.319
42142,-0.332
42143,-0.334
42144,-0.323
42145,-0.326
42146,-0.32
42147,-0.326
42148,-0.329
42149,-0.324
42150,-0.324
42151,-0.321
42152,-0.333
42153,-0.331
42154,-0.319
42155,-0.326
42156,-0.325
42157,-0.334
42158,-0.333
42159,-0.324
42160,-0.327
42161,-0.334
42162,-0.332
42163,-0.324
42164,-0.326
42165,-0.327
42166,-0.327
42167,-0.336
42168,-0.328
42169,-0.326
42170,-0.329
42171,-0.325
42172,-0.325
42173,-0.326
42174,-0.322
42175,-0.323
42176,-0.323
42177,-0.316
42178,-0.322
42179,-0.316
42180,-0.311
42181,-0.38
42182,-0.323
42183,-0.101
42184,0.991
42185,3.073
42186,4.4
42187,2.94
42188,4.08
42189,11.533
42190,24.411
42191,20.89
42192,19.698
42193,27.474
42194,14.263
42195,24.023
42196,50.252
42197,61.474
42198,45.443
42199,51.452
42200,52.886
42201,68.314
42202,74.559
42203,72.225
42204,73.714
42205,61.396
42206,42.204
42207,68.25
42208,57.565
42209,82.143
42210,71.484
42211,71.927
42212,72.988
42213,72.877
42214,78.316
42215,75.619
42216,73.016
42217,70.697
42218,71.33
42219,65.557
42220,58.189
42221,46.628
42222,49.065
42223,50.621
42224,46.398
42225,35.015
42226,23.323
42227,22.94
42228,19.485
42229,9.016
42230,4.438
42231,4.294
42232,2.617
42233,1.267
42234,0.37
42235,-0.408
42236,-0.321
42237,-0.316
42238,-0.32
42239,-0.321
42240,-0.314
42241,-0.313
42242,-0.317
42243,-0.312
42244,-0.319
42245,-0.323
42246,-0.326
42247,-0.322
42248,-0.316
